SECTION Comments
Name "PrunedDPPlusPlus_irregular.txt"
Creator "graph_v_of_v_idealID_save_for_GSTP"
END

input_graph_size |V|= 1000 |E|= 6661
group_graph Edge 19 811 75.0000000000
group_graph Edge 19 1000 59.2002428240

group_graph Edge 20 22 76.5036195196
group_graph Edge 20 23 8.2003801175
group_graph Edge 20 26 13.2002437491
group_graph Edge 20 38 40.2002428240
group_graph Edge 20 274 31.2002428240
group_graph Edge 20 380 53.2002428240
group_graph Edge 20 387 90.1974418382
group_graph Edge 20 390 10.2002614047
group_graph Edge 20 396 45.2002428240
group_graph Edge 20 401 45.2002428240
group_graph Edge 20 402 57.2002428240
group_graph Edge 20 404 28.2002428240
group_graph Edge 20 407 35.2002428240
group_graph Edge 20 414 86.2001915222
group_graph Edge 20 417 23.2002428241
group_graph Edge 20 421 72.2002428240
group_graph Edge 20 422 3.2206189776
group_graph Edge 20 424 94.1285888806
group_graph Edge 20 429 29.2002428240
group_graph Edge 20 437 88.1998637518
group_graph Edge 20 439 14.2002431643
group_graph Edge 20 443 7.2006160263
group_graph Edge 20 456 30.2002428240
group_graph Edge 20 468 11.2002496595
group_graph Edge 20 469 94.7845396676
group_graph Edge 20 498 85.2002239511
group_graph Edge 20 502 71.2002428240
group_graph Edge 20 542 89.1992123989
group_graph Edge 20 658 56.2002428240
group_graph Edge 20 707 74.2002428237
group_graph Edge 20 714 59.2002428240
group_graph Edge 20 812 46.2002428240
group_graph Edge 20 813 83.2002402699
group_graph Edge 20 814 76.2002428217
group_graph Edge 20 815 27.2002428240
group_graph Edge 20 816 39.2002428240
group_graph Edge 20 817 19.2002428263
group_graph Edge 20 818 47.2002428240
group_graph Edge 20 819 66.2002428240
group_graph Edge 20 820 57.2002428240
group_graph Edge 20 821 62.2002428240
group_graph Edge 20 822 40.2002428240
group_graph Edge 20 823 86.2001915222
group_graph Edge 20 824 54.2002428240
group_graph Edge 20 825 76.2002428217
group_graph Edge 20 826 40.2002428240
group_graph Edge 20 827 71.2002428240
group_graph Edge 20 828 55.2002428240
group_graph Edge 20 829 1.3508033658
group_graph Edge 20 830 20.2002428249
group_graph Edge 20 831 52.2002428240
group_graph Edge 20 832 19.2002428263
group_graph Edge 20 833 43.2002428240
group_graph Edge 20 834 57.2002428240
group_graph Edge 20 835 67.2002428240
group_graph Edge 20 836 54.2002428240
group_graph Edge 20 837 87.2001033712
group_graph Edge 20 838 30.2002428240
group_graph Edge 20 839 37.2002428240
group_graph Edge 20 840 89.1992123989
group_graph Edge 20 841 57.2002428240
group_graph Edge 20 842 64.2002428240
group_graph Edge 20 843 13.2002437491
group_graph Edge 20 844 12.2002453386
group_graph Edge 20 845 19.2002428263
group_graph Edge 20 846 82.2002418844
group_graph Edge 20 847 58.2002428240
group_graph Edge 20 848 82.2002418844
group_graph Edge 20 849 67.2002428240
group_graph Edge 20 850 38.2002428240
group_graph Edge 20 851 20.2002428249
group_graph Edge 20 852 89.8506217263
group_graph Edge 20 853 86.2001915222
group_graph Edge 20 854 71.2002428240
group_graph Edge 20 855 87.2001033712
group_graph Edge 20 856 8.2003801175
group_graph Edge 20 857 65.2002428240
group_graph Edge 20 858 66.2002428240
group_graph Edge 20 859 56.2002428240
group_graph Edge 20 860 4.2077387920
group_graph Edge 20 861 51.1001214120
group_graph Edge 20 862 71.2002428240
group_graph Edge 20 863 52.2002428240
group_graph Edge 20 864 85.2002239511
group_graph Edge 20 865 83.2002402699
group_graph Edge 20 866 41.2002428240
group_graph Edge 20 867 61.2002428240
group_graph Edge 20 868 71.2002428240
group_graph Edge 20 869 85.2002239511
group_graph Edge 20 870 27.2002428240
group_graph Edge 20 871 52.2002428240
group_graph Edge 20 872 89.1992123989
group_graph Edge 20 873 91.1926289551
group_graph Edge 20 874 42.2002428240
group_graph Edge 20 875 81.2002424784
group_graph Edge 20 876 58.2002428240
group_graph Edge 20 877 21.2002428243
group_graph Edge 20 878 25.2002428240
group_graph Edge 20 879 73.2002428239
group_graph Edge 20 880 76.2002428217
group_graph Edge 20 881 64.2002428240
group_graph Edge 20 882 90.1974418382
group_graph Edge 20 883 49.6001214120
group_graph Edge 20 884 85.2002239511
group_graph Edge 20 885 64.2002428240
group_graph Edge 20 886 55.2002428240
group_graph Edge 20 887 68.2002428240
group_graph Edge 20 888 59.2002428240
group_graph Edge 20 889 20.2002428249
group_graph Edge 20 890 90.1974418382
group_graph Edge 20 891 89.8506217263
group_graph Edge 20 892 4.2077387920
group_graph Edge 20 893 60.2002428240
group_graph Edge 20 894 30.2002428240
group_graph Edge 20 895 36.2002428240
group_graph Edge 20 896 74.2002428237
group_graph Edge 20 897 92.1795461826
group_graph Edge 20 898 17.2002428410
group_graph Edge 20 899 33.2002428240
group_graph Edge 20 900 49.2002428240
group_graph Edge 20 901 50.2002428240
group_graph Edge 20 902 45.2002428240
group_graph Edge 20 903 65.2002428240
group_graph Edge 20 904 23.2002428241
group_graph Edge 20 905 47.2002428240
group_graph Edge 20 906 49.2002428240
group_graph Edge 20 907 65.2002428240
group_graph Edge 20 908 18.2002428303
group_graph Edge 20 909 33.2002428240
group_graph Edge 20 910 60.2002428240
group_graph Edge 20 911 95.0702444879
group_graph Edge 20 912 7.2006160263
group_graph Edge 20 913 23.2002428241
group_graph Edge 20 914 8.2003801175
group_graph Edge 20 915 85.2002239511
group_graph Edge 20 916 81.2002424784
group_graph Edge 20 917 94.0473141791
group_graph Edge 20 918 8.2003801175
group_graph Edge 20 919 76.5036195196
group_graph Edge 20 920 90.1974418382
group_graph Edge 20 921 90.1974418382
group_graph Edge 20 922 51.2002428240
group_graph Edge 20 923 11.2002496595
group_graph Edge 20 924 86.2001915222
group_graph Edge 20 925 62.2002428240
group_graph Edge 20 926 61.2002428240
group_graph Edge 20 927 16.2002428701
group_graph Edge 20 928 76.2002428217
group_graph Edge 20 929 58.2002428240
group_graph Edge 20 930 9.2002933315
group_graph Edge 20 931 60.2002428240
group_graph Edge 20 932 51.2002428240
group_graph Edge 20 933 85.2002239511
group_graph Edge 20 934 3.2206189776
group_graph Edge 20 935 92.1795461826
group_graph Edge 20 936 28.2002428240
group_graph Edge 20 937 56.2002428240
group_graph Edge 20 938 78.2002428068
group_graph Edge 20 939 91.1926289551
group_graph Edge 20 940 43.2002428240
group_graph Edge 20 941 81.2002424784
group_graph Edge 20 942 50.2002428240
group_graph Edge 20 943 23.2002428241
group_graph Edge 20 944 47.2002428240
group_graph Edge 20 945 43.2002428240
group_graph Edge 20 946 80.2002426969
group_graph Edge 20 947 66.2002428240
group_graph Edge 20 948 71.2002428240
group_graph Edge 20 949 67.2002428240
group_graph Edge 20 950 22.2002428241
group_graph Edge 20 951 92.1795461826
group_graph Edge 20 952 52.2002428240
group_graph Edge 20 953 57.2002428240
group_graph Edge 20 954 78.2002428068
group_graph Edge 20 955 58.2002428240
group_graph Edge 20 956 49.6001214120
group_graph Edge 20 957 84.2002358811
group_graph Edge 20 958 22.2002428241
group_graph Edge 20 959 92.1795461826
group_graph Edge 20 960 38.2002428240
group_graph Edge 20 961 89.1992123989
group_graph Edge 20 962 74.2002428237
group_graph Edge 20 963 53.2002428240
group_graph Edge 20 964 91.1926289551
group_graph Edge 20 965 83.2002402699
group_graph Edge 20 966 45.2002428240
group_graph Edge 20 967 86.2001915222
group_graph Edge 20 968 45.2002428240
group_graph Edge 20 969 82.2002418844
group_graph Edge 20 970 78.2002428068
group_graph Edge 20 971 89.8506217263
group_graph Edge 20 972 11.2002496595
group_graph Edge 20 973 78.2002428068
group_graph Edge 20 974 65.2002428240
group_graph Edge 20 975 50.2002428240
group_graph Edge 20 976 92.1795461826
group_graph Edge 20 977 0.6095088089
group_graph Edge 20 978 48.2002428240
group_graph Edge 20 979 94.7845396676
group_graph Edge 20 980 49.2002428240
group_graph Edge 20 981 88.1998637518
group_graph Edge 20 982 64.2002428240
group_graph Edge 20 983 36.2002428240
group_graph Edge 20 984 57.2002428240
group_graph Edge 20 985 87.2001033712
group_graph Edge 20 986 70.2002428240
group_graph Edge 20 987 94.0473141791
group_graph Edge 20 988 39.2002428240
group_graph Edge 20 989 91.1926289551
group_graph Edge 20 990 54.2002428240
group_graph Edge 20 991 19.2002428263
group_graph Edge 20 992 48.2002428240
group_graph Edge 20 993 50.6001214120
group_graph Edge 20 994 15.2002429492
group_graph Edge 20 995 82.2002418844
group_graph Edge 20 996 93.1439835196
group_graph Edge 20 997 8.2003801175
group_graph Edge 20 998 48.2002428240
group_graph Edge 20 999 60.0000000000
group_graph Edge 20 1000 23.2002428241

group_graph Edge 21 59 26.2002428240
group_graph Edge 21 67 27.2002428240
group_graph Edge 21 377 80.2002426969
group_graph Edge 21 387 51.2002428240
group_graph Edge 21 488 62.2002428240
group_graph Edge 21 712 86.2001915222
group_graph Edge 21 735 98.0000000000
group_graph Edge 21 1000 61.2002428240

group_graph Edge 22 387 44.2002428240
group_graph Edge 22 428 78.2002428068
group_graph Edge 22 429 11.2002496595
group_graph Edge 22 835 5.2030004365
group_graph Edge 22 836 49.2002428240
group_graph Edge 22 857 29.2002428240
group_graph Edge 22 896 19.2002428263
group_graph Edge 22 936 24.2002428240
group_graph Edge 22 943 36.0000000000
group_graph Edge 22 1000 80.2002426969

group_graph Edge 23 26 78.2002428068
group_graph Edge 23 275 44.2002428240
group_graph Edge 23 387 17.2002428410
group_graph Edge 23 416 41.2002428240
group_graph Edge 23 421 88.1998637518
group_graph Edge 23 424 37.2002428240
group_graph Edge 23 426 8.2003801175
group_graph Edge 23 429 19.2002428263
group_graph Edge 23 441 39.2002428240
group_graph Edge 23 492 13.2002437491
group_graph Edge 23 498 61.2002428240
group_graph Edge 23 553 48.2002428240
group_graph Edge 23 821 10.2002614047
group_graph Edge 23 825 37.2002428240
group_graph Edge 23 826 94.0473141791
group_graph Edge 23 850 12.2002453386
group_graph Edge 23 857 88.1998637518
group_graph Edge 23 866 62.2002428240
group_graph Edge 23 907 7.2006160263
group_graph Edge 23 927 64.2002428240
group_graph Edge 23 931 13.2002437491
group_graph Edge 23 937 34.2002428240
group_graph Edge 23 947 17.2002428410
group_graph Edge 23 959 40.2002428240
group_graph Edge 23 962 51.2002428240
group_graph Edge 23 984 1.3508033658
group_graph Edge 23 992 2.2556309520
group_graph Edge 23 996 14.0000000000
group_graph Edge 23 1000 35.2002428240

group_graph Edge 24 34 81.2002424784
group_graph Edge 24 155 47.2002428240
group_graph Edge 24 161 40.2002428240
group_graph Edge 24 275 83.2002402699
group_graph Edge 24 379 6.2012572930
group_graph Edge 24 382 73.2002428239
group_graph Edge 24 387 78.2002428068
group_graph Edge 24 709 35.2002428240
group_graph Edge 24 715 35.2002428240
group_graph Edge 24 716 21.2002428243
group_graph Edge 24 720 53.2002428240
group_graph Edge 24 725 94.7845396676
group_graph Edge 24 737 36.2002428240
group_graph Edge 24 740 84.2002358811
group_graph Edge 24 773 62.2002428240
group_graph Edge 24 776 83.2002402699
group_graph Edge 24 806 26.2002428240
group_graph Edge 24 807 19.2002428263
group_graph Edge 24 811 54.2002428240
group_graph Edge 24 817 69.2002428240
group_graph Edge 24 861 81.0000000000
group_graph Edge 24 1000 10.2002614047

group_graph Edge 25 292 74.2002428237
group_graph Edge 25 378 89.1992123989
group_graph Edge 25 379 58.2002428240
group_graph Edge 25 382 39.2002428240
group_graph Edge 25 387 45.2002428240
group_graph Edge 25 391 7.2006160263
group_graph Edge 25 422 72.2002428240
group_graph Edge 25 819 42.2002428240
group_graph Edge 25 823 47.2002428240
group_graph Edge 25 831 25.2002428240
group_graph Edge 25 844 81.2002424784
group_graph Edge 25 857 48.2002428240
group_graph Edge 25 864 76.2002428217
group_graph Edge 25 865 40.2002428240
group_graph Edge 25 866 11.2002496595
group_graph Edge 25 878 81.2002424784
group_graph Edge 25 901 70.2002428240
group_graph Edge 25 908 88.1998637518
group_graph Edge 25 910 30.2002428240
group_graph Edge 25 917 12.2002453386
group_graph Edge 25 920 44.2002428240
group_graph Edge 25 924 93.1439835196
group_graph Edge 25 936 24.2002428240
group_graph Edge 25 939 80.2002426969
group_graph Edge 25 941 20.2002428249
group_graph Edge 25 945 5.2030004365
group_graph Edge 25 946 83.2002402699
group_graph Edge 25 947 41.2002428240
group_graph Edge 25 948 18.2002428303
group_graph Edge 25 954 79.2002427773
group_graph Edge 25 955 66.2002428240
group_graph Edge 25 960 78.0000000000
group_graph Edge 25 1000 57.2002428240

group_graph Edge 26 274 73.2002428239
group_graph Edge 26 379 31.2002428240
group_graph Edge 26 387 14.2002431643
group_graph Edge 26 389 58.2002428240
group_graph Edge 26 390 9.2002933315
group_graph Edge 26 391 36.2002428240
group_graph Edge 26 392 66.2002428240
group_graph Edge 26 393 83.2002402699
group_graph Edge 26 396 56.2002428240
group_graph Edge 26 401 55.2002428240
group_graph Edge 26 402 50.2002428240
group_graph Edge 26 405 20.2002428249
group_graph Edge 26 407 3.2206189776
group_graph Edge 26 409 31.2002428240
group_graph Edge 26 410 39.2002428240
group_graph Edge 26 420 29.2002428240
group_graph Edge 26 421 79.2002427773
group_graph Edge 26 422 2.2556309520
group_graph Edge 26 426 34.2002428240
group_graph Edge 26 428 33.2002428240
group_graph Edge 26 429 24.2002428240
group_graph Edge 26 431 50.2002428240
group_graph Edge 26 432 27.2002428240
group_graph Edge 26 437 34.2002428240
group_graph Edge 26 439 64.2002428240
group_graph Edge 26 441 33.2002428240
group_graph Edge 26 450 88.1998637518
group_graph Edge 26 456 36.2002428240
group_graph Edge 26 466 53.2002428240
group_graph Edge 26 469 16.2002428701
group_graph Edge 26 470 89.1992123989
group_graph Edge 26 472 7.2006160263
group_graph Edge 26 491 42.2002428240
group_graph Edge 26 493 88.1998637518
group_graph Edge 26 499 64.2002428240
group_graph Edge 26 517 62.2002428240
group_graph Edge 26 553 34.2002428240
group_graph Edge 26 587 9.2002933315
group_graph Edge 26 709 88.1998637518
group_graph Edge 26 714 93.1439835196
group_graph Edge 26 716 13.2002437491
group_graph Edge 26 813 46.2002428240
group_graph Edge 26 815 28.2002428240
group_graph Edge 26 816 42.2002428240
group_graph Edge 26 817 56.2002428240
group_graph Edge 26 819 28.2002428240
group_graph Edge 26 820 49.6001214120
group_graph Edge 26 821 53.2002428240
group_graph Edge 26 822 91.1926289551
group_graph Edge 26 823 85.2002239511
group_graph Edge 26 824 85.2002239511
group_graph Edge 26 825 44.2002428240
group_graph Edge 26 826 37.2002428240
group_graph Edge 26 828 45.2002428240
group_graph Edge 26 829 43.2002428240
group_graph Edge 26 830 93.1439835196
group_graph Edge 26 831 57.2002428240
group_graph Edge 26 832 13.2002437491
group_graph Edge 26 837 66.2002428240
group_graph Edge 26 838 63.2002428240
group_graph Edge 26 839 78.2002428068
group_graph Edge 26 840 56.2002428240
group_graph Edge 26 842 94.0473141791
group_graph Edge 26 846 56.2002428240
group_graph Edge 26 849 58.2002428240
group_graph Edge 26 851 61.2002428240
group_graph Edge 26 852 84.2002358811
group_graph Edge 26 857 51.2002428240
group_graph Edge 26 865 16.2002428701
group_graph Edge 26 866 66.2002428240
group_graph Edge 26 872 17.2002428410
group_graph Edge 26 873 89.1992123989
group_graph Edge 26 875 37.2002428240
group_graph Edge 26 876 71.2002428240
group_graph Edge 26 887 47.2002428240
group_graph Edge 26 893 50.2002428240
group_graph Edge 26 895 20.2002428249
group_graph Edge 26 896 15.2002429492
group_graph Edge 26 900 92.1795461826
group_graph Edge 26 902 94.7845396676
group_graph Edge 26 907 12.2002453386
group_graph Edge 26 908 12.2002453386
group_graph Edge 26 910 67.2002428240
group_graph Edge 26 911 81.2002424784
group_graph Edge 26 923 87.2001033712
group_graph Edge 26 927 90.1974418382
group_graph Edge 26 930 18.2002428303
group_graph Edge 26 931 9.2002933315
group_graph Edge 26 937 38.2002428240
group_graph Edge 26 938 36.2002428240
group_graph Edge 26 939 35.2002428240
group_graph Edge 26 941 11.2002496595
group_graph Edge 26 942 36.2002428240
group_graph Edge 26 943 25.2002428240
group_graph Edge 26 945 48.2002428240
group_graph Edge 26 947 83.2002402699
group_graph Edge 26 948 15.2002429492
group_graph Edge 26 951 84.2002358811
group_graph Edge 26 953 61.2002428240
group_graph Edge 26 955 17.2002428410
group_graph Edge 26 957 15.2002429492
group_graph Edge 26 958 25.2002428240
group_graph Edge 26 960 75.2002428232
group_graph Edge 26 963 48.2002428240
group_graph Edge 26 968 13.2002437491
group_graph Edge 26 972 38.2002428240
group_graph Edge 26 973 95.0702444879
group_graph Edge 26 977 81.2002424784
group_graph Edge 26 978 71.2002428240
group_graph Edge 26 979 88.1998637518
group_graph Edge 26 982 86.2001915222
group_graph Edge 26 984 53.2002428240
group_graph Edge 26 986 56.2002428240
group_graph Edge 26 987 76.2002428217
group_graph Edge 26 990 72.2002428240
group_graph Edge 26 991 5.2030004365
group_graph Edge 26 992 52.2002428240
group_graph Edge 26 994 11.2002496595
group_graph Edge 26 996 67.2002428240
group_graph Edge 26 997 74.2002428237
group_graph Edge 26 998 86.0000000000
group_graph Edge 26 1000 89.8506217263

group_graph Edge 27 814 65.2002428240
group_graph Edge 27 818 31.2002428240
group_graph Edge 27 923 43.0000000000
group_graph Edge 27 1002 37.2002428240

group_graph Edge 28 393 93.1439835196
group_graph Edge 28 394 95.0702444879
group_graph Edge 28 421 67.2002428240
group_graph Edge 28 426 21.2002428243
group_graph Edge 28 433 33.2002428240
group_graph Edge 28 814 93.1439835196
group_graph Edge 28 817 49.2002428240
group_graph Edge 28 821 17.2002428410
group_graph Edge 28 824 77.2002428177
group_graph Edge 28 825 82.2002418844
group_graph Edge 28 828 32.2002428240
group_graph Edge 28 838 44.2002428240
group_graph Edge 28 840 67.2002428240
